id,Place Name,created_at,favorite_count,full_text,quote_count,reply_count,retweet_count
157,Pasar Beringharjo,Fri May 31 06:26:19 +0000 2024,3,yang2an turut pasar beringharjo https://t.co/9O3luBwGEb,0,0,0
157,Pasar Beringharjo,Fri Apr 12 05:08:36 +0000 2024,7,pasar beringharjo https://t.co/IIHXqm02sL,0,0,0
157,Pasar Beringharjo,Fri May 03 03:03:16 +0000 2024,3,tadi pagi strolling around pasar beringharjo https://t.co/Q7zMside4z,1,0,0
157,Pasar Beringharjo,Mon May 06 07:41:28 +0000 2024,1,Gado-gado Bu Hadi @ Pasar Beringharjo. Huenak Tenan!!! No Debat! #jogja https://t.co/0STTbE6jZL,0,1,2
157,Pasar Beringharjo,Mon May 06 08:00:33 +0000 2024,23,abis UTBK gas ke Malioboro &amp; Pasar Beringharjo https://t.co/LTKOZzhF5U,0,3,0
157,Pasar Beringharjo,Thu May 23 09:35:36 +0000 2024,4,menelusuri pasar beringharjo https://t.co/NP2TyaEV8z,0,1,0
157,Pasar Beringharjo,Tue May 07 04:22:01 +0000 2024,8,Asyik banget lihat simbok baca koran sambil ngiyup. Jogja panas euy. Buat kamu kalo kebetulan ketemu simbok ini beli deh kerupuknya. Enak. Kemriuk. Gurih. Lokasinya di jln Ketandan deretan toko emas sebelah kiri kalo dari pasar beringharjo. Ada yang masih baca koran cetak? https://t.co/qUuhCML95v,0,2,1
158,Museum Ullen Sentalu,Sun Jun 04 01:44:33 +0000 2023,1, Selamat Hari Raya Waisak Semoga kedamaian ketentraman dan kebahagiaan senantiasa mengiringi setiap makhluk yang ada di dunia. #museum #ullensentalu #waisak https://t.co/emcc8kof3Y,0,0,1
158,Museum Ullen Sentalu,Mon Jul 24 03:40:31 +0000 2023,14,Adat pernikahan Jawa di daerah Surakarta dan Yogyakarta memiliki sejumlah perbedaan. Ini termasuk konsekuensi pembelahan Negara Mataram Islam pada 1755. Salah satu perbedaan dapat diamati dari model sanggul pengantin perempuan. Apa saja itu? Selengkapnya https://t.co/y59mBmAB6Y https://t.co/s1oMEpXgXS,0,0,2
158,Museum Ullen Sentalu,Fri Apr 26 14:26:12 +0000 2024,1,@jungshasa di prambanan biasa ada kaya show gitu (liat jadwalnya aja) museum ullen sentalu (kaliurang juga) sekar pizza (selisih 2 rumah itu ada museum seni juga jadi bisa sekalian) pantai wkwkkwkwkwkw,0,0,0
158,Museum Ullen Sentalu,Mon Jun 19 09:20:03 +0000 2023,2,Museum Ullen Sentalu bisa menjadi salah satu pilihan destinasi wisata edukasi di Yogyakarta saat libur sekolah. https://t.co/hJu1DX5c3n,0,0,0
158,Museum Ullen Sentalu,Sun Jul 09 05:21:24 +0000 2023,1,Pengalaman ke museum di Indo paling menyenangkan ya di Ullen sentalu. Karena ga boleh foto foto jadi fokus dengerin tour guide,0,1,0
158,Museum Ullen Sentalu,Sun Jul 23 15:01:23 +0000 2023,2,@alonkii Jeep Lava Tour seru Udah wajib ke museum Ullen Sentalu Museum Sonobudoyo Ke keraton Belajar mbatik di Museum Batik Belanja oleh2 di Hamzah Malioboro Beli bakpia pathok,1,0,0
158,Museum Ullen Sentalu,Fri Jun 09 04:39:28 +0000 2023,4,Susilo Harjono dalam buku Kronik Suksesi Keraton Jawa 1755-1989 (2012) menyebut Sultan Hamengkubuwana VIIl yang bertakhta 1921-1939 sebagai raja Yogyakarta nan visioner. Apa saja kiprah sang Sultan sehingga bisa dikatakan raja visioner? Selengkapnya https://t.co/Rg3bqfEoVA https://t.co/UOWoOaF7EH,0,0,1
158,Museum Ullen Sentalu,Thu Jun 22 01:04:12 +0000 2023,5,Museum Ullen Sentalu 13 Juni 2023 https://t.co/F9tfTwjhnl,0,0,0
158,Museum Ullen Sentalu,Wed Jun 14 03:38:36 +0000 2023,13,Bermisi bersama kami sebagai EDUKATOR MUSEUM ULLEN SENTALU Bersama Ullen Sentalu Edukator memiliki peran dan tanggung jawab mendidik anak bangsa untuk mengenal sejarah seni dan budaya bangsa yang sejatinya adalah identitas diri mereka. https://t.co/aKDdn1vqUc,2,2,7
158,Museum Ullen Sentalu,Tue Jul 18 08:48:33 +0000 2023,6,Jika perayaan tahun baru Masehi umumnya dirayakan secara meriah contohnya dengan meniup terompet dan pesta kembang api masyarakat Jawa sebenarnya punya tradisi berbeda dalam menjalani malam pergantian tahun menurut Kalender Jawa. Selengkapnya https://t.co/3hLKf1csAI https://t.co/CcdjiRAXyN,0,0,1
158,Museum Ullen Sentalu,Thu Jul 06 12:20:47 +0000 2023,2,Gokil Best Buddyku Bet! - (Sabtu (01/07/23) Kali kedua dolan ke Artjog bareng tapi tahun ini kita tambah 1 destinasi lagi ke Ullen Sentalu Museum. Asli berkesan banget nek karo mereka. Thanks saudara saudariku! #KurinTemurun #KurunTemurun2023 https://t.co/JLIWYOsBEp,1,1,0
158,Museum Ullen Sentalu,Sat Jul 15 04:10:02 +0000 2023,173,Toponim 'Yogyakarta' &amp; 'Ngayogya' itu dalam penggunaan sehari-hari memiliki beberapa versi ringkas: Yoja Yogya &amp; tentu saja Jogja. Namun ternyata keliru jika menganggap Yogyakarta dapat dipertukarkan dengan Jogjakarta. Kenapa begitu? Selengkapnya: https://t.co/VhevxlASJF https://t.co/VquoWiCgzu,5,3,56
158,Museum Ullen Sentalu,Sun Jul 30 15:33:47 +0000 2023,3,Belajar banyak hari ini dari Museum Ullen Sentalu https://t.co/FUpsj7SwXx,0,0,0
158,Museum Ullen Sentalu,Sun Apr 07 07:21:48 +0000 2024,1,Sekitaran tahun 2011 waktu lagi maraknya blogging ada travel blogger yg ke Museum Ullen Sentalu di Kaliurang Jogja. Udah jelas di situ ada aturan dilarang memotret selain di area &amp; objek tertentu masih aja dilanggar. Seenaknya motretin semua dan dipost di blognya.,0,0,0
158,Museum Ullen Sentalu,Wed Jun 07 11:12:20 +0000 2023,1,@NANasssssmateng Eh tergantung preferensinya kaya gmn. Kalo aku seneng sejarah mah mainnya ke museum deket titik nol ada Sonobudoyo jauhan ke ullen sentalu. Taman sari trs makam raja raja di kota gede. Adem aja rasanya,0,0,0
158,Museum Ullen Sentalu,Thu Jun 29 03:59:44 +0000 2023,3,Keluarga besar Museum @ullensentalu mengucapkan Selamat Iduladha 1444 H/2023 M' Mari rayakan hari yang penuh berkah ini dengan kebaikan rasa syukur dan ikhlas berbagi untuk sesama. https://t.co/8toSWcUSCJ,0,0,0
158,Museum Ullen Sentalu,Mon May 20 11:01:40 +0000 2024,3,Tmn2 perempun saling cerita gimana itu main ke mall-mall besar Pikiranku melayang ke museum Ullen Sentalu membuatku terdiam sbgai pendengar Suatu kehormatan berkunjung ke museum,0,0,0
158,Museum Ullen Sentalu,Wed May 29 14:57:32 +0000 2024,2,@Arqa_RN @tanyakanrl A place like this. Tempat yg adem dan tenang sambil jalan2 dan ngobrol santai. ini Museum Ullen Sentalu di Jogja https://t.co/sh1k8NF2Q0,0,1,0
158,Museum Ullen Sentalu,Thu May 30 13:44:18 +0000 2024,43,siapa udah pernah ke ullen sentalu museum jogja? wah ga heran sih weekdays juga rame mana kmrn pas gw kesana lg gloomy perfect weather for a little stroll https://t.co/W2IW0TfCPL,1,9,13
158,Museum Ullen Sentalu,Sat May 25 00:29:48 +0000 2024,1,Minggu lalu ke Ullen Sentalu museum favorit saya. Ada section baru namanya Scriptorium (buka 2023) yang isinya sejarah dr jaman purba sampai pasca kemerdekaan. Ga ada artefaknya hanya skrip2 dan gambar. Tapi seru banget.,0,1,0
158,Museum Ullen Sentalu,Wed May 08 12:28:14 +0000 2024,1,Museum Ullen Sentalu tenyata pny departemen riset sendiri &amp; faedahnya maksimal bgt. Pngn kesana lg sama anak² liat &amp; baca hasil riset budaya &amp; sejarahnya.,0,0,0
158,Museum Ullen Sentalu,Sat Apr 27 02:04:31 +0000 2024,3,Museum ullen sentalu ballet ramayana prambanan sate ratu tempo gelato house of raminten pasar kranggan (banyak cafe &amp; jajanan) geprek bu rum gudeg bromo oseng mercon bu tinah tengkleng gajah bakmi mbah gito sate pak pong angkringan gareng petruk kopi klothok (antri),0,0,0
158,Museum Ullen Sentalu,Mon May 20 00:13:04 +0000 2024,1,Cara Beli dan Harga Tiket Museum Ullen Sentalu Yogyakarta https://t.co/1bMVm6dBbC,0,0,2
158,Museum Ullen Sentalu,Fri May 10 06:32:24 +0000 2024,1, Ullen Sentalu Museum Ada 3 jenis tiket masuk yaa 60k 75k 100k (cmiw). Aku pilih yg 100k karena tampak menarik ajaa tapi ternyata sangat worth it tour guidenya detail dan mau bgt jawab pertanyaan kita. Diakhir sesi ada tea time + dapet cookies yg superb! https://t.co/k41rPXwZdH,0,2,0
158,Museum Ullen Sentalu,Wed May 22 08:44:09 +0000 2024,2,Satu di antara organisasi pergerakan nasional di Indonesia adalah Boedi Oetomo. Pembentukannya pada 20 Mei 1908 terkait erat dengan antusiasme dan kepedulian sosial para siswa Sekolah Kedokteran STOVIA Jakarta. Selengkapnya https://t.co/4pEVE7mmK0 https://t.co/BtFTBnBrtv,0,0,1
158,Museum Ullen Sentalu,Sun Apr 07 00:55:23 +0000 2024,949,Hanya dua kali pakai guide di Indonesia yg bagus. Keduanya karena kewajiban dari museumnya; Ullen Sentalu &amp; Danar Hadi. Tapi museum bertanggung jawab atas kualitas guidenya. Guide di banyak tempat wisata kita kan masih banyak yg bukan standar bukan dilatih dari tempat wisatanya.,74,5,45
158,Museum Ullen Sentalu,Mon Apr 08 05:10:36 +0000 2024,5,Di sekeliling kota Yogyakarta ada lima masjid yang pendirian dan keberadaannya dimaksudkan sebagai penanda tata ruang dari suatu pusat kerajaan bercorak Islam. Lima masjid serangkai tersebut diberi julukan khusus yaitu Masjid Pathok Negara. Selengkapnya https://t.co/HeLeO1tvqO https://t.co/ar6FvwyRCr,0,0,0
158,Museum Ullen Sentalu,Tue May 07 05:53:19 +0000 2024,1,@gilbhas Museum Ullen Sentalu Yogyakarta mas https://t.co/rlwOjSJHRa,0,0,0
158,Museum Ullen Sentalu,Thu May 23 02:08:52 +0000 2024,2,Selamat Hari Raya Waisak 2568 BE/2024 M Semoga cahaya Waisak membawa kebahagiaan kedamaian dan pencerahan bagi seluruh insan di dunia. #waisak2568be #museum #ullensentalu https://t.co/wzE2sKND0H,0,0,0
158,Museum Ullen Sentalu,Mon Apr 01 03:33:06 +0000 2024,3,ULLENSINAU: Cerita dari Halaman Membaca Surat Kartini Waku dan tempat ️ Hari/Tanggal : Kamis 18 April 2024 Waktu : 09.00 WIB - 11.00 WIB Lokasi : Pelataran Skriptorium Museum Ullen Sentalu Yogyakarta Registrasi: https://t.co/pKWMAxtXiQ https://t.co/NoG8AB1NRA,0,0,2
158,Museum Ullen Sentalu,Mon May 20 06:17:50 +0000 2024,2,𝗨𝗟𝗟𝗘𝗡𝗦𝗜𝗡𝗔𝗨 𝗖𝗲𝗿𝗶𝘁𝗮 𝗱𝗮𝗿𝗶 𝗛𝗮𝗹𝗮𝗺𝗮𝗻 𝗪𝗮𝗸𝘂 𝗱𝗮𝗻 𝘁𝗲𝗺𝗽𝗮𝘁 ️ Hari/Tanggal : Jumat 31 Mei 2024 Pukul : 09.00 WIB - 11.00 WIB Lokasi : Pelataran Skriptorium Museum Ullen Sentalu Yogyakarta Pendaftaran: https://t.co/2UTbUrUt4k https://t.co/bSHPcIs7Ul,1,0,2
158,Museum Ullen Sentalu,Wed Apr 10 01:47:04 +0000 2024,1,Keluarga besar Museum Ullen Sentalu mengucapkan Selamat Idulfitri 1 Syawal 1445 H mohon maaf lahir &amp; batin Di hari kemenangan ini semoga keberkahan dan kebahagiaan selalu menyertai kita semua. #idulfitri https://t.co/OoXUjQIJgD,0,0,1
158,Museum Ullen Sentalu,Tue May 07 06:02:34 +0000 2024,17,Di kota Langsa dan Kabupaten Manokwari ada nama jalan Ki Hajar Dewantara namun di kota kelahiranya Jogja. Ternyata tidak ada jalan Ki Hajar Dewantara. Selengkapnya https://t.co/rHga7hHEn2 https://t.co/xBIxADVFjS,1,0,3
159,Museum Gunung Merapi,Mon Jan 01 13:23:32 +0000 2024,1,Begini keseruan wisata lava tour Merapi di lereng Gunung Merapi Kaliurang Yogyakarta saat musim libur Natal dan Tahun Baru 2024 Jumat (29/12/2023). Mumpung masih di sekitaran Merapi kami juga mengunjungi Museum Sisa Hartaku di Cangkringan Kabupaten Sleman Yogyakarta. https://t.co/qzqn2k3enr,0,0,0
159,Museum Gunung Merapi,Mon Jan 15 18:20:45 +0000 2024,1,@Msgyoongi1 @tanyakanrl Pantai apapun yang ada di gunung kidul museum Sonobudoyo Obelix hills bukit bintang merapi,0,0,0
161,Goa Pindul,Sat Jun 10 13:02:37 +0000 2023,82,@Widino Kak Dino numpang promo ya. Buat yg suka wisata goa tapi nggak mau basah bisa coba datang ke Goa Tanding. Masih satu area sama Goa Pindul. Harga tiket Rp. 150.000/orang. Goa ini baru buka dari th 2016 jadi belum banyak yg tahu. Susur goanya pake perahu karet + safety ky rafting. https://t.co/VNFVB50ww2,0,1,14
161,Goa Pindul,Sat Sep 16 02:22:45 +0000 2023,2,@Allwahid805 @CantikaCahyhani @TheArieAir @wiwikherma @AzisDadun_ Daftar dan ramaikan yukk !!! Follow dulu @Allwahid805 Ketik : Goa Pindul #programfolback #PuspitaNagari NKRI 🇮🇩 ,0,1,0
161,Goa Pindul,Sat Sep 16 03:13:31 +0000 2023,1,@Allwahid805 @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani Daftar dan ramaikan yukk !!! Follow dulu @Allwahid805 Ketik : Goa Pindul #programfolback #PuspitaNagari NKRI 🇮🇩 ,0,1,0
161,Goa Pindul,Sat Sep 16 09:19:21 +0000 2023,3,@Allwahid805 @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani Goa Pindul,0,1,0
161,Goa Pindul,Sat Sep 16 02:20:46 +0000 2023,2,@Allwahid805 @TheArieAir @wiwikherma @AzisDadun_ Daftar dan ramaikan yukk !!! Follow dulu @Allwahid805 Ketik : Goa Pindul #programfolback #PuspitaNagari NKRI 🇮🇩 ,0,2,0
161,Goa Pindul,Sun Jul 23 14:57:51 +0000 2023,3,Jd inget goa pindul wkwkwk https://t.co/ahxyAEFBa0,0,1,0
161,Goa Pindul,Tue Jul 18 02:06:21 +0000 2023,1,Muncul kenangan 9th yg lalu. Salah satu culture shock pasca kawin main ke jogja pas goa pindul airnya lg luber trnyata laki gua bukan makhluk air. Jd diajak bininya main ke sungai jiper2 gitu https://t.co/5d96S0Zrt5,1,0,0
161,Goa Pindul,Sat Sep 16 02:27:37 +0000 2023,1,@Allwahid805 @TheArieAir @wiwikherma @CantikaCahyhani mau dipromo ? DAFTAR YUUK ! Goa eksotik dengan aliran sungai bawah tanah di gunung kidul Follow @Allwahid805 dan Ketik: Goa Pindul #programfolback #PuspitaNagari cc @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani NKRI 🇮🇩 ,0,1,0
161,Goa Pindul,Sun Aug 06 01:43:48 +0000 2023,146,ada yang pagi pagi ngereog baru denger bukan muhrim setelah 3 bulan tu video qna tayang. @trustsalma_ lu abis semedi di goa pindul apa gimana? https://t.co/3jtOd7bakW,0,5,1
161,Goa Pindul,Fri May 31 05:57:59 +0000 2024,110,BJIRRR MENN ABIS DARI GOA PINDUL TERNYATA MEREKA MAKAN GELATO DI MALIOBORO??? INI GELATO DATE KHH?? YG BLM LIAT BURUAN SS SOALNYA 5 DETIK LG LANGSUNG AKU HAPUSS‼️‼️ https://t.co/TPvoJb01sL,6,6,5
161,Goa Pindul,Thu May 23 04:18:22 +0000 2024,5,Besok sabtu ada kelas lagi teman-teman ada yang mau titip snack buat adek-adek di #ShelterBelajar ? 1. Sentolo 25 anak 2. Goa Pindul 35 anak 3. Parangkusumo 25 anak 4. Gemawang 45 anak Bisa DM ya Terima kasih rejeki melimpah ,1,0,7
161,Goa Pindul,Mon Jul 03 00:08:42 +0000 2023,6,Rute termudah ke Goa Pindul adalah melalui Jl. Jogja - Wonosari sekitar 40 km.Belok kiri di Bunderan Siyono menuju Jl. Lingkar Utara.Belok kiri di perempatan Bejiharjo. Belok kiri di pertigaan Jl.Wonosari-Bejiharjo menuju Jl.Raya Pindul.Setelah tugu belok kanan . #PuspitaNagari https://t.co/gcuMQeE5Pz,0,1,0
161,Goa Pindul,Fri May 31 05:26:50 +0000 2024,424,DEMI APA WOI TERNYATA SALMA RONY LAGI WISATA KE GOA PINDUL BJIRRR?? LUCU BGT?? EH INI BOLEH DISEBAR GA YA? KALO GA BOLEH NNTI AK TAKEDOWN https://t.co/XlFUPjhKt7,3,29,8
161,Goa Pindul,Fri Apr 26 07:55:24 +0000 2024,4,#ShelterBelajar Rumah Yoel mulai ada belajar bareng adek-adek lagi Teman-teman ada yang mau ikut berbagi snack untuk adek-adek di #ShelterBelajar besok sabtu? 1. Sentolo 25 anak 2. Goa Pindul 35 anak 3. Parangkusumo 25 anak 4. Gemawang 45 anak Bisa DM ya Terima kasih ,0,2,6
161,Goa Pindul,Fri May 17 05:55:55 +0000 2024,1,Teman-teman ada yang mau ikut titip/bagi snack untuk adek-adek di #ShelterBelajar besok sabtu? 1. Sentolo 25 anak 2. Goa Pindul 35 anak 3. Parangkusumo 25 anak 4. Gemawang 45 anak Bisa DM ya Terima kasih ,0,0,3
161,Goa Pindul,Sun Apr 28 01:30:50 +0000 2024,1,Piknik dulu ke Goa Pindul ,0,1,0
161,Goa Pindul,Mon Apr 22 05:50:02 +0000 2024,12,@ThreadReceh_ pernah jadi pengawal anak smp inter di daerah PIK untuk jalan jalan keliling jogja. bawa iphone tapi ga dibungkus case sama sekali diajak berenang itu hp di goa pindul. aku tanya ga dititip aja hape nya dijawab gpp om kalau rusak kan tinggal ganti. jiwa melaratku meronta,0,0,0
161,Goa Pindul,Sat May 04 08:59:29 +0000 2024,5,@KabarGunkid Aku punya sodara dekat goa pindul. Waktu ke goa pindul lewat jalan disitu ternyata dicegat disuruh bayar jalan. Lha jalan itu kan jalan umum yg bangun bukan karang taruna situ. Karang taruna pada rebutan wisatawan yg datang,0,3,0
161,Goa Pindul,Thu May 09 14:31:48 +0000 2024,1,@_runtuh @ridhwwwwan Masuk akal golden geisha jam 3 pakuwon jam 5 jam 9 malam goa pindul,0,1,0
161,Goa Pindul,Tue May 14 15:15:44 +0000 2024,1,@ArdySoetjipto @PartaiSocmed Boleh infokan ini darimana yah??? Semisal kalo dari Bandung ke Yogyakarta 1 3 juta itu masih bisa tambahan ke Goa Pindul dan Parangtritis/Indrayanti dan kalau ke Ancol serta Dufan dari Bandung/Sekitarnya cuma 500-600 Ribu saya tau karena saya pegang Tour&amp;Travel sendiri ,0,1,0
161,Goa Pindul,Sun Sep 17 02:30:16 +0000 2023,2,@Allwahid805 @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani ️OPEN PROMOTE️ Goa eksotik dengan aliran sungai bawah tanah di gunung kidul Mau akunmu di promote? Daftar sini yuk! Follow ⬇️ @Allwahid805 Lalu dan Ketik: Goa Pindul #programfolback #PuspitaNagari Cc @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani NKRI 🇮🇩 ,0,2,0
161,Goa Pindul,Tue May 28 13:02:32 +0000 2024,12,jersey baru lining temanya apa deh? goa pindul kah?,0,1,0
161,Goa Pindul,Sun Dec 31 07:52:32 +0000 2023,1,@rahmatsn Goa Pindul,0,0,0
161,Goa Pindul,Sat Apr 20 11:30:27 +0000 2024,0,@pinvke goa pindul jogja,0,1,0
161,Goa Pindul,Mon Jul 03 00:06:41 +0000 2023,7,Selain terkenal dengan deretan pantai yg cantik Gunungkidul juga punya Goa Pindul yg terletak di Desa Bejiharjo hanya 1 jam dari Kota Jogja. Wisata petualangan ini cocok untuk keluarga karena anak² juga bisa ikut. Aliran sungainya tenang dan tidak berjeram. #PuspitaNagari https://t.co/MfmPxwLrnv,0,1,0
161,Goa Pindul,Thu Sep 21 05:22:00 +0000 2023,29,@Bhening_ @AzisDadun_ @PutraBuana_ @TheNewPajajaran @Fatimeh_Santuy @jogjapokeid @Gita_Gina_ @grace_1099 @Evie19101 @MahfudGanteng1 @LestariXiva @Riko_SRG @Adrian_susiloo @KasihTa82629824 @CantikaCahyhani @ViolletaVio1 @aveeyra @LeeYod18 @herry_wl @Pasgor_16b @jkmarwoto @RenataDiyanra @harryy289 @wiwikherma @Maria_Dzadina @biceng_ky @WTekat @d3wa4smara #programfolback #PuspitaNagari ️ Goa Pindul -3️ @MujibUmar3 @Andi_Tan @Mas_udiien @KenangAkoe @AkimSimaniojo @EDHARIS3 @nono_pramono @BenJogja4 @anniepwkt @2TRafiS1 @Rullyez1 @75Mahrus @Dhinda1_ @Allwahid805 ️ https://t.co/zq39PYsCOz,0,12,6
161,Goa Pindul,Mon Jul 03 00:05:35 +0000 2023,32,Goa Pindul adalah gua yang eksotik dengan aliran sungai bawah tanah di Gunungkidul. Rasakan petualangan menyusurinya dengan ban pelampung dan bermain di kolam dengan cahaya surga . #PuspitaNagari #programfolback https://t.co/aXE2VyHvRB,1,9,9
161,Goa Pindul,Sun Jul 23 12:21:41 +0000 2023,4,Mas pulange telat jogja macet Mas pulange telat penumpange ilang neng goa pindul siji https://t.co/RXuYjjIC9u,0,5,0
161,Goa Pindul,Sat Sep 16 02:03:14 +0000 2023,108,️OPEN PROMOTE️ Goa eksotik dengan aliran sungai bawah tanah di gunung kidul Mau akunmu di promote? Daftar sini yuk! Follow ⬇️ @Allwahid805 Lalu dan Ketik: Goa Pindul #programfolback #PuspitaNagari Cc @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani NKRI 🇮🇩 https://t.co/3S9pb1gYaA,2,41,55
161,Goa Pindul,Thu Sep 21 05:18:58 +0000 2023,36,️RELEASE PROMOTE️ #programfolback #PuspitaNagari Goa eksotik dengan aliran sungai bawah tanah di Gunung kidul Goa Pindul Release by @Allwahid805 Cc @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani Cek nama masing-masing pada utas Sila saling follow Next ⏬ https://t.co/SjrjPnIEHS,0,9,9
161,Goa Pindul,Sat Sep 16 12:46:43 +0000 2023,1,@Allwahid805 @TheArieAir @wiwikherma @AzisDadun_ @CantikaCahyhani Goa Pindul #programfolback #PuspitaNagari,0,1,0
161,Goa Pindul,Sun Aug 06 04:50:22 +0000 2023,11,@ann_ylnd lu semedi bareng go ya di goa pindul? @trustsalma_,0,1,0
161,Goa Pindul,Sat Apr 27 13:45:52 +0000 2024,1,@CoachJustinL @hayder_imron @habilhudioro @jarwokuat Berat kuch ...info terbaru Old Trafford dipindah ke goa Pindul ,0,0,0
161,Goa Pindul,Sun Dec 31 03:53:49 +0000 2023,1,@rahmatsn Goa Pindul ya?,0,1,0
161,Goa Pindul,Sun Dec 31 03:17:59 +0000 2023,1,@rahmatsn Goa pindul ya bang?,0,1,0
161,Goa Pindul,Wed Dec 06 13:14:51 +0000 2023,4,02/12/23 Giat Capacity building core value ASN berakhlak BPPMHKP Surabaya II di goa pindul Yogyakarta. #KKPGOID #KKPThrive @kkpgoid https://t.co/7lg7i0VDEW,0,0,0
161,Goa Pindul,Wed Apr 17 15:31:36 +0000 2024,1,Potret goa pindul setelah datangnya Bintang :,0,0,0
161,Goa Pindul,Sun May 05 08:32:04 +0000 2024,3,ini di goa pindul ya,0,0,0
161,Goa Pindul,Wed Apr 03 13:21:09 +0000 2024,1,Pesona Daerah Wisata Goa Pindul Gronjalan Desa Sokoliman Kelurahan Bejiharjo Kecamatan Bejiharjo Kabupaten Gunungkidul Provinsi Daerah Istimewa Yogyakarta Indonesia. Credit by IG : @kuswandiputrasangkuriang Tag : @visitingjogja @humasjogja @kominfodiy @merapi_uncover https://t.co/IHS9bdMFts,0,0,0
161,Goa Pindul,Sun May 05 15:40:11 +0000 2024,8,@starfess nih myungjae goa pindul https://t.co/hRhnww3QOI,0,1,0
161,Goa Pindul,Sun Apr 07 22:45:51 +0000 2024,3,Selamat Datang Pemudik Di Daerah Istimewa Yogyakarta. Terutama Bagian Kabupaten Sleman &amp; Gunungkidul. Jalan Godean SLEMAN &amp; Jalan Goa Pindul GUNUNGKIDUL. #selamat #datang #mudik2024 #lebaran2024 #Ramadan2024 #jalan #jogja #sleman #gunungkidul #yogyakarta #godean #goapindul https://t.co/qeONCOEO1O,0,0,0
161,Goa Pindul,Wed Jul 05 07:17:03 +0000 2023,1,@kumparan @merapi_uncover di Yogya sama jalan aspal umum Kali Boyong arah Merapi Park dipasang portal bambu dan dijaga oleh para pemuda lokal pemotor maupun mobil yang lewat hrs bayar seolah jalan tsb milik mereka dijalan arah Goa Pindul juga sama ini akibat lurahnya lemah,0,0,0
161,Goa Pindul,Fri Jun 02 09:13:35 +0000 2023,1,@Bramantoro Goa pindul,0,1,0
161,Goa Pindul,Tue Jul 04 23:08:45 +0000 2023,52,Goa Pindul adalah obyek wisata alam susur goa bawah tanah yang membutuhkan cukup keberanian seperti petualangan menyusuri goa dengan ban pelampung atau Cave Tubing. Dan ada juga berbagai pemandangan stalaktik dan stalakmit yang sangat di indah #PuspitaNagari Simak utasnya ⏬ https://t.co/di7EvXL5wx,0,9,9
161,Goa Pindul,Mon Jul 03 00:15:05 +0000 2023,6,Petualangan yg mengasyikkan sekaligus menegangkan ini akan berlangsung selama 1 jam .Kita akan diajak menyusuri sungai di gelapnya perut bumi sepanjang 300 m. Dan tentunya wisatawan akan di pandu oleh seorang pemandu wisata Goa Pindul. #PuspitaNagari #programfolback https://t.co/OJqg19Fxet,0,1,0
161,Goa Pindul,Wed Jan 03 06:20:47 +0000 2024,198,[Breaking News] 13:15 terjadi Angin kencang di area goa pindul Gunungkidul Yogyakarta siang ini https://t.co/s23c8KS8JN,2,9,29
161,Goa Pindul,Mon Dec 18 05:21:52 +0000 2023,3,Haloo.. Goa Pindul #FotoProfilBaru https://t.co/YlXahlatNF,0,0,2
161,Goa Pindul,Sun Dec 03 00:36:01 +0000 2023,1,Jog mau tanya kalo lagi haid boleh susur goa pindul ga ya? Cr : google https://t.co/moCSAeF7gP,0,0,0
162,Candi Ratu Boko,Sat Mar 16 12:24:43 +0000 2024,4, Kata Joko Pinurbo; Jogja itu terbuat dari rindu pulang dan angkringan. Terus katanya traveling itu bukan cuma soal tempat tapi tentang menikmati momen dengan tepat. Mungkin maksudnya seperti menikmati Candi Ratu Boko yang ada di dalam video ini https://t.co/if26mkeZF2 https://t.co/9vTTZMwxdw,0,2,1
162,Candi Ratu Boko,Wed Dec 13 13:13:02 +0000 2023,2,Danramil 09/Prambanan Kapten Cpl Rudi Saputra beserta Babinsa Tlogo menghadiri Rakord persiapan masa ramai Liburan Natal th 2023 dan Tahun Baru th 2024 di ruang metting Candi Ratu Boko Dawung Bokoharjo Prambanan Kab. Sleman https://t.co/6zIzh6JvU6,0,0,0
162,Candi Ratu Boko,Wed Nov 08 10:04:00 +0000 2023,4,Legenda dan Mitos Candi Ratu Boko Istana Roro Jonggrang Pemandian Awet Muda Candi Ratu Boko berusia lebih dari 1000 tahun dan tidak lepas dari legenda dari jaman dahulu yang masih dipercaya hingga sekarang. Inilah kisahnya! #detiktravel https://t.co/vIjxCTQg1P,0,0,2
162,Candi Ratu Boko,Thu Dec 28 20:15:10 +0000 2023,1,Aksi Maestro tari Didik Nini Thowok di Candi Ratu Boko https://t.co/p93hzHMJdj #TempoFoto,0,0,1
162,Candi Ratu Boko,Tue Mar 05 09:23:05 +0000 2024,1,PT Taman Wisata Candi (TWC) Borobudur Prambanan dan Ratu Boko akan menutup Candi Prambanan saat perayaan Hari Raya Nyepi Senin (11/3) mulai pukul 06.00 WIB hingga Selasa (12/3) pukul 06.00 WIB. #IDNTimesJogja https://t.co/hxugu3zQN1 https://t.co/LwrtCpBhWV,0,0,1
